Year ,Crop ,Month ,City,State,Price
2022.0,Onion,November,Mysore,Karnataka ,2192.0
2022.0,Onion,December,Mysore,Karnataka ,1825.0
2022.0,Onion,January,Alleppey,Kerela,3950.0
2022.0,Onion,February,Alleppey,Kerela,4000.0
2022.0,Onion,March,Alleppey,Kerela,2825.0
2022.0,Onion,April,Alleppey,Kerela,2700.0
2022.0,Onion,May,Alleppey,Kerela,2500.0
2022.0,Onion,June,Alleppey,Kerela,2300.0
2022.0,Onion,July,Alleppey,Kerela,2200.0
2022.0,Onion,August,Alleppey,Kerela,2125.0
2022.0,Onion,September,Alleppey,Kerela,2040.0
2022.0,Onion,October,Alleppey,Kerela,2775.0
2022.0,Onion,November,Alleppey,Kerela,3375.0
2022.0,Onion,December,Alleppey,Kerela,2500.0
2022.0,Onion,January,Kozhikode,Kerela,3575.0
2022.0,Onion,February,Kozhikode,Kerela,3163.0
2022.0,Onion,March,Kozhikode,Kerela,2013.0
2022.0,Onion,April,Kozhikode,Kerela,1650.0
2022.0,Onion,May,Kozhikode,Kerela,1538.0
2022.0,Onion,June,Kozhikode,Kerela,1850.0
2022.0,Onion,July,Kozhikode,Kerela,1910.0
2022.0,Onion,August,Kozhikode,Kerela,1838.0
2022.0,Onion,September,Kozhikode,Kerela,1810.0
2022.0,Onion,October,Kozhikode,Kerela,2488.0
2022.0,Onion,November,Kozhikode,Kerela,2588.0
2022.0,Onion,December,Kozhikode,Kerela,1990.0
2022.0,Onion,January,Mumbai ,Maharashtra ,2563.0
2022.0,Onion,February,Mumbai ,Maharashtra ,2550.0
2022.0,Onion,March,Mumbai ,Maharashtra ,1488.0
2022.0,Onion,April,Mumbai ,Maharashtra ,1020.0
2022.0,Onion,May,Mumbai ,Maharashtra ,900.0
2022.0,Onion,June,Mumbai ,Maharashtra ,1150.0
2022.0,Onion,July,Mumbai ,Maharashtra ,1350.0
2022.0,Onion,August,Mumbai ,Maharashtra ,1225.0
2022.0,Onion,September,Mumbai ,Maharashtra ,1310.0
2022.0,Onion,October,Mumbai ,Maharashtra ,2013.0
2022.0,Onion,November,Mumbai ,Maharashtra ,2025.0
2022.0,Onion,December,Mumbai ,Maharashtra ,1500.0
2022.0,Onion,January,Chennai,Tamilnadu,3375.0
2022.0,Onion,February,Chennai,Tamilnadu,3225.0
2022.0,Onion,March,Chennai,Tamilnadu,2200.0
2022.0,Onion,April,Chennai,Tamilnadu,1760.0
2022.0,Onion,May,Chennai,Tamilnadu,1425.0
2022.0,Onion,June,Chennai,Tamilnadu,2125.0
2022.0,Onion,July,Chennai,Tamilnadu,2020.0
2022.0,Onion,August,Chennai,Tamilnadu,1900.0
2022.0,Onion,September,Chennai,Tamilnadu,2080.0
2022.0,Onion,October,Chennai,Tamilnadu,2775.0
2022.0,Onion,November,Chennai,Tamilnadu,3075.0
2022.0,Onion,December,Chennai,Tamilnadu,2460.0
2022.0,Onion,January,Dindigul,Tamilnadu,2500.0
2022.0,Onion,February,Dindigul,Tamilnadu,2000.0
2022.0,Onion,March,Dindigul,Tamilnadu,1900.0
2022.0,Onion,April,Dindigul,Tamilnadu,1500.0
2022.0,Onion,May,Dindigul,Tamilnadu,1500.0
2022.0,Onion,June,Dindigul,Tamilnadu,1500.0
2022.0,Onion,July,Dindigul,Tamilnadu,1680.0
2022.0,Onion,August,Dindigul,Tamilnadu,1800.0
2022.0,Onion,September,Dindigul,Tamilnadu,1840.0
2022.0,Onion,October,Dindigul,Tamilnadu,2200.0
2022.0,Onion,November,Dindigul,Tamilnadu,2475.0
2022.0,Onion,December,Dindigul,Tamilnadu,1940.0
2022.0,Onion,January,Kanpur,Uttarpradesh,1875.0
2022.0,Onion,February,Kanpur,Uttarpradesh,2075.0
2022.0,Onion,March,Kanpur,Uttarpradesh,2550.0
2022.0,Onion,April,Kanpur,Uttarpradesh,1909.0
2022.0,Onion,May,Kanpur,Uttarpradesh,1289.0
2022.0,Onion,June,Kanpur,Uttarpradesh,1189.0
2022.0,Onion,July,Kanpur,Uttarpradesh,1389.0
2022.0,Onion,August,Kanpur,Uttarpradesh,1510.0
2022.0,Onion,September,Kanpur,Uttarpradesh,1357.0
2022.0,Onion,October,Kanpur,Uttarpradesh,1375.0
2022.0,Onion,November,Kanpur,Uttarpradesh,1663.0
2022.0,Onion,December,Kanpur,Uttarpradesh,1460.0
2022.0,Onion,January,Lucknow,Uttarpradesh,2094.0
2022.0,Onion,February,Lucknow,Uttarpradesh,2388.0
2022.0,Onion,March,Lucknow,Uttarpradesh,2850.0
2022.0,Onion,April,Lucknow,Uttarpradesh,1970.0
2022.0,Onion,May,Lucknow,Uttarpradesh,1438.0
2022.0,Onion,June,Lucknow,Uttarpradesh,1241.0
2022.0,Onion,July,Lucknow,Uttarpradesh,1408.0
2022.0,Onion,August,Lucknow,Uttarpradesh,1475.0
2022.0,Onion,September,Lucknow,Uttarpradesh,1510.0
2022.0,Onion,October,Lucknow,Uttarpradesh,1496.0
2022.0,Onion,November,Lucknow,Uttarpradesh,1708.0
2022.0,Onion,December,Lucknow,Uttarpradesh,1326.0
2022.0,Onion,January,Kolkata,West Bengal,2925.0
2022.0,Onion,February,Kolkata,West Bengal,3013.0
2022.0,Onion,March,Kolkata,West Bengal,1919.0
2022.0,Onion,April,Kolkata,West Bengal,1095.0
2022.0,Onion,May,Kolkata,West Bengal,988.0
2022.0,Onion,June,Kolkata,West Bengal,1591.0
2022.0,Onion,July,Kolkata,West Bengal,1645.0
2022.0,Onion,August,Kolkata,West Bengal,1781.0
2022.0,Onion,September,Kolkata,West Bengal,1615.0
2022.0,Onion,October,Kolkata,West Bengal,2391.0
2022.0,Onion,November,Kolkata,West Bengal,2181.0
2022.0,Onion,December,Kolkata,West Bengal,1890.0
2023.0,Onion,January,Cuddapah,Andhra Pradesh,2100.0
2023.0,Onion,February,Cuddapah,Andhra Pradesh,2005.0
2023.0,Onion,March,Cuddapah,Andhra Pradesh,1717.0
2023.0,Onion,April,Cuddapah,Andhra Pradesh,1838.0
2023.0,Onion,May,Cuddapah,Andhra Pradesh,1936.0
2023.0,Onion,June,Cuddapah,Andhra Pradesh,1980.0
2023.0,Onion,July,Cuddapah,Andhra Pradesh,2263.0
2023.0,Onion,August,Cuddapah,Andhra Pradesh,2600.0
2023.0,Onion,September,Cuddapah,Andhra Pradesh,3100.0
2023.0,Onion,October,Cuddapah,Andhra Pradesh,3463.0
2023.0,Onion,November,Cuddapah,Andhra Pradesh,4125.0
2023.0,Onion,December,Cuddapah,Andhra Pradesh,3570.0
2023.0,Onion,January,Hyderabad,Telangana,1775.0
2023.0,Onion,February,Hyderabad,Telangana,1513.0
2023.0,Onion,March,Hyderabad,Telangana,1320.0
2023.0,Onion,April,Hyderabad,Telangana,1163.0
2023.0,Onion,May,Hyderabad,Telangana,1213.0
2023.0,Onion,June,Hyderabad,Telangana,1520.0
2023.0,Onion,July,Hyderabad,Telangana,1663.0
2023.0,Onion,August,Hyderabad,Telangana,1988.0
2023.0,Onion,September,Hyderabad,Telangana,2600.0
2023.0,Onion,October,Hyderabad,Telangana,3425.0
2023.0,Onion,November,Hyderabad,Telangana,4725.0
2023.0,Onion,December,Hyderabad,Telangana,3660.0
2023.0,Onion,January,Guwahati,Assam,2175.0
2023.0,Onion,February,Guwahati,Assam,1975.0
2023.0,Onion,March,Guwahati,Assam,1420.0
2023.0,Onion,April,Guwahati,Assam,1325.0
2023.0,Onion,May,Guwahati,Assam,1700.0
2023.0,Onion,June,Guwahati,Assam,1930.0
2023.0,Onion,July,Guwahati,Assam,2325.0
2023.0,Onion,August,Guwahati,Assam,2838.0
2023.0,Onion,September,Guwahati,Assam,2895.0
2023.0,Onion,October,Guwahati,Assam,3550.0
2023.0,Onion,November,Guwahati,Assam,5025.0
2023.0,Onion,December,Guwahati,Assam,4220.0
2023.0,Onion,January,Patna ,Bihar ,1603.0
2023.0,Onion,February,Patna ,Bihar ,1450.0
2023.0,Onion,March,Patna ,Bihar ,1218.0
2023.0,Onion,April,Patna ,Bihar ,1065.0
2023.0,Onion,May,Patna ,Bihar ,1200.0
2023.0,Onion,June,Patna ,Bihar ,1298.0
2023.0,Onion,July,Patna ,Bihar ,1558.0
2023.0,Onion,August,Patna ,Bihar ,2115.0
2023.0,Onion,September,Patna ,Bihar ,2662.0
2023.0,Onion,October,Patna ,Bihar ,3075.0
2023.0,Onion,November,Patna ,Bihar ,4670.0
2023.0,Onion,December,Patna ,Bihar ,3410.0
2023.0,Onion,January,Karnal,Haryana ,1663.0
2023.0,Onion,February,Karnal,Haryana ,1166.0
2023.0,Onion,March,Karnal,Haryana ,840.0
2023.0,Onion,April,Karnal,Haryana ,906.0
2023.0,Onion,May,Karnal,Haryana ,798.0
2023.0,Onion,June,Karnal,Haryana ,865.0
2023.0,Onion,July,Karnal,Haryana ,1363.0
2023.0,Onion,August,Karnal,Haryana ,1572.0
2023.0,Onion,September,Karnal,Haryana ,1715.0
2023.0,Onion,October,Karnal,Haryana ,2117.0
2023.0,Onion,November,Karnal,Haryana ,3694.0
2023.0,Onion,December,Karnal,Haryana ,2455.0
2023.0,Onion,January,Udhampur,Jammu & Kashmir,2200.0
2023.0,Onion,February,Udhampur,Jammu & Kashmir,1750.0
2023.0,Onion,March,Udhampur,Jammu & Kashmir,1620.0
2023.0,Onion,April,Udhampur,Jammu & Kashmir,1650.0
2023.0,Onion,May,Udhampur,Jammu & Kashmir,1800.0
2023.0,Onion,June,Udhampur,Jammu & Kashmir,1740.0
2023.0,Onion,July,Udhampur,Jammu & Kashmir,2200.0
2023.0,Onion,August,Udhampur,Jammu & Kashmir,2475.0
2023.0,Onion,September,Udhampur,Jammu & Kashmir,3040.0
2023.0,Onion,October,Udhampur,Jammu & Kashmir,3875.0
2023.0,Onion,November,Udhampur,Jammu & Kashmir,
2023.0,Onion,December,Udhampur,Jammu & Kashmir,
2023.0,Onion,January,Mysore,Karnataka ,1955.0
2023.0,Onion,February,Mysore,Karnataka ,1500.0
2023.0,Onion,March,Mysore,Karnataka ,1188.0
2023.0,Onion,April,Mysore,Karnataka ,1075.0
2023.0,Onion,May,Mysore,Karnataka ,925.0
2023.0,Onion,June,Mysore,Karnataka ,970.0
2023.0,Onion,July,Mysore,Karnataka ,1500.0
2023.0,Onion,August,Mysore,Karnataka ,1688.0
2023.0,Onion,September,Mysore,Karnataka ,2225.0
2023.0,Onion,October,Mysore,Karnataka ,2267.0
2023.0,Onion,November,Mysore,Karnataka ,4430.0
2023.0,Onion,December,Mysore,Karnataka ,3370.0
2023.0,Onion,January,Alleppey,Kerela,2500.0
2023.0,Onion,February,Alleppey,Kerela,1950.0
2023.0,Onion,March,Alleppey,Kerela,1940.0
2023.0,Onion,April,Alleppey,Kerela,1875.0
2023.0,Onion,May,Alleppey,Kerela,1900.0
2023.0,Onion,June,Alleppey,Kerela,2040.0
2023.0,Onion,July,Alleppey,Kerela,2325.0
2023.0,Onion,August,Alleppey,Kerela,2750.0
2023.0,Onion,September,Alleppey,Kerela,3160.0
2023.0,Onion,October,Alleppey,Kerela,4200.0
2023.0,Onion,November,Alleppey,Kerela,5625.0
2023.0,Onion,December,Alleppey,Kerela,4940.0
2023.0,Onion,January,Kozhikode,Kerela,2113.0
2023.0,Onion,February,Kozhikode,Kerela,1575.0
2023.0,Onion,March,Kozhikode,Kerela,1450.0
2023.0,Onion,April,Kozhikode,Kerela,1388.0
2023.0,Onion,May,Kozhikode,Kerela,1400.0
2023.0,Onion,June,Kozhikode,Kerela,1520.0
2023.0,Onion,July,Kozhikode,Kerela,1950.0
2023.0,Onion,August,Kozhikode,Kerela,2550.0
2023.0,Onion,September,Kozhikode,Kerela,2640.0
2023.0,Onion,October,Kozhikode,Kerela,3913.0
2023.0,Onion,November,Kozhikode,Kerela,4825.0
2023.0,Onion,December,Kozhikode,Kerela,4060.0
2023.0,Onion,January,Mumbai ,Maharashtra ,1675.0
2023.0,Onion,February,Mumbai ,Maharashtra ,1063.0
2023.0,Onion,March,Mumbai ,Maharashtra ,1000.0
2023.0,Onion,April,Mumbai ,Maharashtra ,825.0
2023.0,Onion,May,Mumbai ,Maharashtra ,775.0
2023.0,Onion,June,Mumbai ,Maharashtra ,1090.0
2023.0,Onion,July,Mumbai ,Maharashtra ,1350.0
2023.0,Onion,August,Mumbai ,Maharashtra ,1563.0
2023.0,Onion,September,Mumbai ,Maharashtra ,1690.0
2023.0,Onion,October,Mumbai ,Maharashtra ,2136.0
2023.0,Onion,November,Mumbai ,Maharashtra ,3525.0
2023.0,Onion,December,Mumbai ,Maharashtra ,2825.0
2023.0,Onion,January,Chennai,Tamilnadu,2375.0
2023.0,Onion,February,Chennai,Tamilnadu,1675.0
2023.0,Onion,March,Chennai,Tamilnadu,1620.0
2023.0,Onion,April,Chennai,Tamilnadu,1500.0
2023.0,Onion,May,Chennai,Tamilnadu,1650.0
2023.0,Onion,June,Chennai,Tamilnadu,2020.0
2023.0,Onion,July,Chennai,Tamilnadu,2000.0
2023.0,Onion,August,Chennai,Tamilnadu,2525.0
2023.0,Onion,September,Chennai,Tamilnadu,2940.0
2023.0,Onion,October,Chennai,Tamilnadu,3975.0
2023.0,Onion,November,Chennai,Tamilnadu,5475.0
2023.0,Onion,December,Chennai,Tamilnadu,4000.0
2023.0,Onion,January,Dindigul,Tamilnadu,2200.0
2023.0,Onion,February,Dindigul,Tamilnadu,1950.0
2023.0,Onion,March,Dindigul,Tamilnadu,1020.0
2023.0,Onion,April,Dindigul,Tamilnadu,975.0
2023.0,Onion,May,Dindigul,Tamilnadu,1000.0
2023.0,Onion,June,Dindigul,Tamilnadu,1180.0
2023.0,Onion,July,Dindigul,Tamilnadu,1950.0
2023.0,Onion,August,Dindigul,Tamilnadu,2150.0
2023.0,Onion,September,Dindigul,Tamilnadu,2340.0
2023.0,Onion,October,Dindigul,Tamilnadu,3200.0
2023.0,Onion,November,Dindigul,Tamilnadu,4750.0
2023.0,Onion,December,Dindigul,Tamilnadu,3600.0
2023.0,Onion,January,Kanpur,Uttarpradesh,1750.0
2023.0,Onion,February,Kanpur,Uttarpradesh,1703.0
2023.0,Onion,March,Kanpur,Uttarpradesh,1405.0
2023.0,Onion,April,Kanpur,Uttarpradesh,1340.0
2023.0,Onion,May,Kanpur,Uttarpradesh,1175.0
2023.0,Onion,June,Kanpur,Uttarpradesh,1152.0
2023.0,Onion,July,Kanpur,Uttarpradesh,1544.0
2023.0,Onion,August,Kanpur,Uttarpradesh,1750.0
2023.0,Onion,September,Kanpur,Uttarpradesh,2047.0
2023.0,Onion,October,Kanpur,Uttarpradesh,2263.0
2023.0,Onion,November,Kanpur,Uttarpradesh,3525.0
2023.0,Onion,December,Kanpur,Uttarpradesh,2930.0
2023.0,Onion,January,Lucknow,Uttarpradesh,1450.0
2023.0,Onion,February,Lucknow,Uttarpradesh,1543.0
2023.0,Onion,March,Lucknow,Uttarpradesh,1260.0
2023.0,Onion,April,Lucknow,Uttarpradesh,1241.0
2023.0,Onion,May,Lucknow,Uttarpradesh,1170.0
2023.0,Onion,June,Lucknow,Uttarpradesh,1167.0
2023.0,Onion,July,Lucknow,Uttarpradesh,1461.0
2023.0,Onion,August,Lucknow,Uttarpradesh,1844.0
2023.0,Onion,September,Lucknow,Uttarpradesh,2082.0
2023.0,Onion,October,Lucknow,Uttarpradesh,2390.0
2023.0,Onion,November,Lucknow,Uttarpradesh,3863.0
2023.0,Onion,December,Lucknow,Uttarpradesh,3160.0
2023.0,Onion,January,Kolkata,West Bengal,1990.0
2023.0,Onion,February,Kolkata,West Bengal,1235.0
2023.0,Onion,March,Kolkata,West Bengal,1050.0
2023.0,Onion,April,Kolkata,West Bengal,914.0
2023.0,Onion,May,Kolkata,West Bengal,1344.0
2023.0,Onion,June,Kolkata,West Bengal,1942.0
2023.0,Onion,July,Kolkata,West Bengal,1981.0
2023.0,Onion,August,Kolkata,West Bengal,2541.0
2023.0,Onion,September,Kolkata,West Bengal,2713.0
2023.0,Onion,October,Kolkata,West Bengal,3698.0
2023.0,Onion,November,Kolkata,West Bengal,4050.0
2023.0,Onion,December,Kolkata,West Bengal,3187.0
2022.0,Apple,January,Mumbai,Maharashtra,9750.0
2022.0,Apple,February,Mumbai,Maharashtra,9875.0
2022.0,Apple,March,Mumbai,Maharashtra,9188.0
2022.0,Apple,April,Mumbai,Maharashtra,10800.0
2022.0,Apple,May,Mumbai,Maharashtra,13000.0
2022.0,Apple,June,Mumbai,Maharashtra,13625.0
2022.0,Apple,July,Mumbai,Maharashtra,12700.0
2022.0,Apple,August,Mumbai,Maharashtra,11875.0
2022.0,Apple,September,Mumbai,Maharashtra,11300.0
2022.0,Apple,October,Mumbai,Maharashtra,9500.0
2022.0,Apple,November,Mumbai,Maharashtra,8200.0
2022.0,Apple,December,Mumbai,Maharashtra,9200.0
2022.0,Apple,January,Chennai,Tamilnadu,13375.0
2022.0,Apple,February,Chennai,Tamilnadu,13250.0
2022.0,Apple,March,Chennai,Tamilnadu,13000.0
2022.0,Apple,April,Chennai,Tamilnadu,13700.0
2022.0,Apple,May,Chennai,Tamilnadu,14750.0
2022.0,Apple,June,Chennai,Tamilnadu,16000.0
2022.0,Apple,July,Chennai,Tamilnadu,17500.0
2022.0,Apple,August,Chennai,Tamilnadu,17625.0
2022.0,Apple,September,Chennai,Tamilnadu,13640.0
2022.0,Apple,October,Chennai,Tamilnadu,10500.0
2022.0,Apple,November,Chennai,Tamilnadu,9550.0
2022.0,Apple,December,Chennai,Tamilnadu,9580.0
2022.0,Apple,January,Lucknow,Uttarpradesh,7413.0
2022.0,Apple,February,Lucknow,Uttarpradesh,7388.0
2022.0,Apple,March,Lucknow,Uttarpradesh,7925.0
2022.0,Apple,April,Lucknow,Uttarpradesh,9490.0
2022.0,Apple,May,Lucknow,Uttarpradesh,9350.0
2022.0,Apple,June,Lucknow,Uttarpradesh,9338.0
2022.0,Apple,July,Lucknow,Uttarpradesh,9545.0
2022.0,Apple,August,Lucknow,Uttarpradesh,7550.0
2022.0,Apple,September,Lucknow,Uttarpradesh,6640.0
2022.0,Apple,October,Lucknow,Uttarpradesh,6415.0
2022.0,Apple,November,Lucknow,Uttarpradesh,6013.0
2022.0,Apple,December,Lucknow,Uttarpradesh,5092.0
2022.0,Apple,January,Delhi,Delhi,6325.0
2022.0,Apple,February,Delhi,Delhi,7238.0
2022.0,Apple,March,Delhi,Delhi,8950.0
2022.0,Apple,April,Delhi,Delhi,9850.0
2022.0,Apple,May,Delhi,Delhi,8375.0
2022.0,Apple,June,Delhi,Delhi,9575.0
2022.0,Apple,July,Delhi,Delhi,8620.0
2022.0,Apple,August,Delhi,Delhi,5725.0
2022.0,Apple,September,Delhi,Delhi,6680.0
2022.0,Apple,October,Delhi,Delhi,7100.0
2022.0,Apple,November,Delhi,Delhi,7000.0
2022.0,Apple,December,Delhi,Delhi,6000.0
2023.0,Apple,January,Mumbai,Maharashtra,8188.0
2023.0,Apple,February,Mumbai,Maharashtra,8250.0
2023.0,Apple,March,Mumbai,Maharashtra,8300.0
2023.0,Apple,April,Mumbai,Maharashtra,8500.0
2023.0,Apple,May,Mumbai,Maharashtra,13000.0
2023.0,Apple,June,Mumbai,Maharashtra,11700.0
2023.0,Apple,July,Mumbai,Maharashtra,11500.0
2023.0,Apple,August,Mumbai,Maharashtra,10188.0
2023.0,Apple,September,Mumbai,Maharashtra,12200.0
2023.0,Apple,October,Mumbai,Maharashtra,11625.0
2023.0,Apple,November,Mumbai,Maharashtra,9000.0
2023.0,Apple,December,Mumbai,Maharashtra,9500.0
2023.0,Apple,January,Chennai,Tamilnadu,11875.0
2023.0,Apple,February,Chennai,Tamilnadu,13625.0
2023.0,Apple,March,Chennai,Tamilnadu,14000.0
2023.0,Apple,April,Chennai,Tamilnadu,14750.0
2023.0,Apple,May,Chennai,Tamilnadu,15250.0
2023.0,Apple,June,Chennai,Tamilnadu,15900.0
2023.0,Apple,July,Chennai,Tamilnadu,19000.0
2023.0,Apple,August,Chennai,Tamilnadu,21875.0
2023.0,Apple,September,Chennai,Tamilnadu,21000.0
2023.0,Apple,October,Chennai,Tamilnadu,21500.0
2023.0,Apple,November,Chennai,Tamilnadu,21000.0
2023.0,Apple,December,Chennai,Tamilnadu,19440.0
2023.0,Apple,January,Lucknow,Uttarpradesh,5500.0
2023.0,Apple,February,Lucknow,Uttarpradesh,6005.0
2023.0,Apple,March,Lucknow,Uttarpradesh,7170.0
2023.0,Apple,April,Lucknow,Uttarpradesh,8250.0
2023.0,Apple,May,Lucknow,Uttarpradesh,8838.0
2023.0,Apple,June,Lucknow,Uttarpradesh,9350.0
2023.0,Apple,July,Lucknow,Uttarpradesh,9875.0
2023.0,Apple,August,Lucknow,Uttarpradesh,9000.0
2023.0,Apple,September,Lucknow,Uttarpradesh,7360.0
2023.0,Apple,October,Lucknow,Uttarpradesh,7438.0
2023.0,Apple,November,Lucknow,Uttarpradesh,8113.0
2023.0,Apple,December,Lucknow,Uttarpradesh,7440.0
2023.0,Apple,January,Delhi,Delhi,6300.0
2023.0,Apple,February,Delhi,Delhi,7600.0
2023.0,Apple,March,Delhi,Delhi,8680.0
2023.0,Apple,April,Delhi,Delhi,8975.0
2023.0,Apple,May,Delhi,Delhi,9000.0
2023.0,Apple,June,Delhi,Delhi,9400.0
2023.0,Apple,July,Delhi,Delhi,9338.0
2023.0,Apple,August,Delhi,Delhi,10600.0
2023.0,Apple,September,Delhi,Delhi,12977.0
2023.0,Apple,October,Delhi,Delhi,9850.0
2023.0,Apple,November,Delhi,Delhi,8745.0
2023.0,Apple,December,Delhi,Delhi,10284.0
2022.0,Orange,January,Nagpur,Maharashtra,1725.0
2022.0,Orange,February,Nagpur,Maharashtra,2163.0
2022.0,Orange,March,Nagpur,Maharashtra,2488.0
2022.0,Orange,April,Nagpur,Maharashtra,3467.0
2022.0,Orange,May,Nagpur,Maharashtra,3467.0
2022.0,Orange,June,Nagpur,Maharashtra,3467.0
2022.0,Orange,July,Nagpur,Maharashtra,3467.0
2022.0,Orange,August,Nagpur,Maharashtra,3467.0
2022.0,Orange,September,Nagpur,Maharashtra,1680.0
2022.0,Orange,October,Nagpur,Maharashtra,2113.0
2022.0,Orange,November,Nagpur,Maharashtra,1825.0
2022.0,Orange,December,Nagpur,Maharashtra,2080.0
2022.0,Orange,January,Chennai,Tamilnadu,1525.0
2022.0,Orange,February,Chennai,Tamilnadu,1700.0
2022.0,Orange,March,Chennai,Tamilnadu,1825.0
2022.0,Orange,April,Chennai,Tamilnadu,1940.0
2022.0,Orange,May,Chennai,Tamilnadu,1975.0
2022.0,Orange,June,Chennai,Tamilnadu,1950.0
2022.0,Orange,July,Chennai,Tamilnadu,2020.0
2022.0,Orange,August,Chennai,Tamilnadu,2625.0
2022.0,Orange,September,Chennai,Tamilnadu,2600.0
2022.0,Orange,October,Chennai,Tamilnadu,2275.0
2022.0,Orange,November,Chennai,Tamilnadu,1925.0
2022.0,Orange,December,Chennai,Tamilnadu,2080.0
2022.0,Orange,January,Kanpur,Uttarpradesh,641.0
2022.0,Orange,February,Kanpur,Uttarpradesh,683.0
2022.0,Orange,March,Kanpur,Uttarpradesh,719.0
2022.0,Orange,April,Kanpur,Uttarpradesh,813.0
2022.0,Orange,May,Kanpur,Uttarpradesh,925.0
2022.0,Orange,June,Kanpur,Uttarpradesh,1213.0
2022.0,Orange,July,Kanpur,Uttarpradesh,1213.0
2022.0,Orange,August,Kanpur,Uttarpradesh,1213.0
2022.0,Orange,September,Kanpur,Uttarpradesh,1213.0
2022.0,Orange,October,Kanpur,Uttarpradesh,967.0
2022.0,Orange,November,Kanpur,Uttarpradesh,788.0
2022.0,Orange,December,Kanpur,Uttarpradesh,651.0
2022.0,Orange,January,Kolkata,West Bengal,725.0
2022.0,Orange,February,Kolkata,West Bengal,738.0
2022.0,Orange,March,Kolkata,West Bengal,838.0
2022.0,Orange,April,Kolkata,West Bengal,870.0
2022.0,Orange,May,Kolkata,West Bengal,900.0
2022.0,Orange,June,Kolkata,West Bengal,900.0
2022.0,Orange,July,Kolkata,West Bengal,900.0
2022.0,Orange,August,Kolkata,West Bengal,900.0
2022.0,Orange,September,Kolkata,West Bengal,900.0
2022.0,Orange,October,Kolkata,West Bengal,600.0
2022.0,Orange,November,Kolkata,West Bengal,625.0
2022.0,Orange,December,Kolkata,West Bengal,570.0
2022.0,Orange,January,Delhi,Delhi,5250.0
2022.0,Orange,February,Delhi,Delhi,5250.0
2022.0,Orange,March,Delhi,Delhi,5250.0
2022.0,Orange,April,Delhi,Delhi,4650.0
2022.0,Orange,May,Delhi,Delhi,3133.0
2022.0,Orange,June,Delhi,Delhi,3133.0
2022.0,Orange,July,Delhi,Delhi,3133.0
2022.0,Orange,August,Delhi,Delhi,4150.0
2022.0,Orange,September,Delhi,Delhi,5280.0
2022.0,Orange,October,Delhi,Delhi,4856.0
2022.0,Orange,November,Delhi,Delhi,3700.0
2022.0,Orange,December,Delhi,Delhi,3120.0
2023.0,Orange,January,Nagpur,Maharashtra,2450.0
2023.0,Orange,February,Nagpur,Maharashtra,2913.0
2023.0,Orange,March,Nagpur,Maharashtra,2550.0
2023.0,Orange,April,Nagpur,Maharashtra,3483.0
2023.0,Orange,May,Nagpur,Maharashtra,3483.0
2023.0,Orange,June,Nagpur,Maharashtra,3483.0
2023.0,Orange,July,Nagpur,Maharashtra,3483.0
2023.0,Orange,August,Nagpur,Maharashtra,3483.0
2023.0,Orange,September,Nagpur,Maharashtra,1788.0
2023.0,Orange,October,Nagpur,Maharashtra,1288.0
2023.0,Orange,November,Nagpur,Maharashtra,1800.0
2023.0,Orange,December,Nagpur,Maharashtra,1619.0
2023.0,Orange,January,Chennai,Tamilnadu,2150.0
2023.0,Orange,February,Chennai,Tamilnadu,2100.0
2023.0,Orange,March,Chennai,Tamilnadu,2060.0
2023.0,Orange,April,Chennai,Tamilnadu,1925.0
2023.0,Orange,May,Chennai,Tamilnadu,2200.0
2023.0,Orange,June,Chennai,Tamilnadu,2100.0
2023.0,Orange,July,Chennai,Tamilnadu,2075.0
2023.0,Orange,August,Chennai,Tamilnadu,2375.0
2023.0,Orange,September,Chennai,Tamilnadu,2540.0
2023.0,Orange,October,Chennai,Tamilnadu,2400.0
2023.0,Orange,November,Chennai,Tamilnadu,2250.0
2023.0,Orange,December,Chennai,Tamilnadu,2090.0
2023.0,Orange,January,Kanpur,Uttarpradesh,578.0
2023.0,Orange,February,Kanpur,Uttarpradesh,604.0
2023.0,Orange,March,Kanpur,Uttarpradesh,685.0
2023.0,Orange,April,Kanpur,Uttarpradesh,720.0
2023.0,Orange,May,Kanpur,Uttarpradesh,720.0
2023.0,Orange,June,Kanpur,Uttarpradesh,720.0
2023.0,Orange,July,Kanpur,Uttarpradesh,720.0
2023.0,Orange,August,Kanpur,Uttarpradesh,720.0
2023.0,Orange,September,Kanpur,Uttarpradesh,720.0
2023.0,Orange,October,Kanpur,Uttarpradesh,700.0
2023.0,Orange,November,Kanpur,Uttarpradesh,650.0
2023.0,Orange,December,Kanpur,Uttarpradesh,590.0
2023.0,Orange,January,Kolkata,West Bengal,713.0
2023.0,Orange,February,Kolkata,West Bengal,813.0
2023.0,Orange,March,Kolkata,West Bengal,1150.0
2023.0,Orange,April,Kolkata,West Bengal,1550.0
2023.0,Orange,May,Kolkata,West Bengal,1550.0
2023.0,Orange,June,Kolkata,West Bengal,1550.0
2023.0,Orange,July,Kolkata,West Bengal,1550.0
2023.0,Orange,August,Kolkata,West Bengal,1550.0
2023.0,Orange,September,Kolkata,West Bengal,1550.0
2023.0,Orange,October,Kolkata,West Bengal,750.0
2023.0,Orange,November,Kolkata,West Bengal,663.0
2023.0,Orange,December,Kolkata,West Bengal,630.0
2023.0,Orange,January,Delhi,Delhi,4200.0
